('Abbeville-South Carolina', 'OZONE', [43.467213114754095, 38.14035087719298, 49.88659793814433, 56.72874493927125, 55.946280991735534, 55.24, 51.17154811715481, 52.15611814345991, 44.3716814159292, 41.08888888888889, 45.857142857142854, 48.08849557522124, 53.286274509803924, 45.06437768240343, 35.18855218855219, 38.40372670807454, 35.23863636363637, 41.15021459227468, 33.53030303030303, 34.69346733668342, 31.831541218637994])
('Adams-Colorado', 'OZONE', [27.70054945054945, 34.450819672131146, 33.753125, 36.893150684931506, 34.136986301369866, 27.553424657534247, 26.149295774647886, 31.52367688022284, 31.46927374301676, 27.75890410958904, 33.61643835616438, 34.08611111111111, 37.464285714285715, 39.598314606741575, 43.51704545454545, 33.78892733564014, 40.582655826558266, 44.46027397260274, 47.66393442622951, 42.52285714285714, 41.675])
('Adams-Illinois', 'OZONE', [30.181818181818183, 30.98087431693989, 31.113259668508288, 31.601108033240997, 31.85753424657534, 28.953551912568305, 33.12876712328767, 33.06575342465754, 32.42265193370166, 30.304109589041097, 36.983561643835614, 34.327823691460054, 35.089285714285715, 30.70985915492958, 34.129120879120876, 33.42776203966006, 34.52328767123288, 37.50824175824176, 37.71052631578947, 38.0, 40.23720930232558])
('Alameda-California', 'OZONE', [26.145833333333332, 26.180260047281322, 24.608598548297042, 27.115817339510258, 26.793580868470737, 25.109204368174726, 25.028785982478098, 27.11191135734072, 28.039772727272727, 26.60726525017135, 25.843657817109143, 30.811475409836067, 27.12318286151492, 27.956945156330086, 29.06674612634088, 25.596466431095408, 26.141044776119404, 28.746436609152287, 27.94315632011967, 30.592537313432835, 32.8909541511772])
('Albany-New York', 'OZONE', [32.827777777777776, 31.280555555555555, 32.21489971346705, 32.4027397260274, 34.846575342465755, 27.752777777777776, 34.67123287671233, 35.824657534246576, 31.301369863013697, 29.704419889502763, 33.827397260273976, 29.67945205479452, 33.79178082191781, 31.303370786516854, 33.654794520547945, 33.9013698630137, 30.816901408450704, 36.62849162011173, 35.21917808219178, 32.77207977207977, 34.252747252747255])
('Allegheny-Pennsylvania', 'OZONE', [45.528985507246375, 42.14356929212363, 44.82792527040315, 50.56907037358818, 46.45309090909091, 38.07262996941896, 44.82016348773842, 47.00661000944287, 36.873583260680036, 34.1401384083045, 40.11379310344827, 36.738941890719865, 39.56928508384819, 37.364583333333336, 38.26511226252159, 38.78133577310155, 37.01416207710464, 44.23111782477341, 37.406135865595324, 36.508038585209, 39.72175732217573])
('Allen-Indiana', 'OZONE', [54.26502732240437, 53.772853185595565, 48.059322033898304, 55.70652173913044, 57.62771739130435, 44.49728260869565, 46.23641304347826, 54.17663043478261, 47.51912568306011, 39.85054347826087, 50.9196675900277, 41.20391061452514, 46.75, 41.183844011142064, 42.049586776859506, 40.15727002967359, 40.79347826086956, 53.84239130434783, 41.169398907103826, 40.91530054644809, 39.24033149171271])
('Allen-Ohio', 'OZONE', [52.06511627906977, 50.81395348837209, 45.390697674418604, 55.609302325581396, 52.669767441860465, 41.455813953488374, 44.00469483568075, 53.66046511627907, 45.097674418604655, 39.944186046511625, 48.2046511627907, 42.51627906976744, 47.49767441860465, 39.13488372093023, 44.25118483412322, 43.097674418604655, 42.413953488372094, 57.7953488372093, 44.04651162790697, 42.58139534883721, 41.818604651162794])
('Amador-California', 'OZONE', [47.797260273972604, 49.22677595628415, 41.148459383753504, 48.86268656716418, 51.775342465753425, 47.833333333333336, 42.94794520547945, 44.5266106442577, 42.31232876712329, 40.51639344262295, 39.57575757575758, 41.342465753424655, 37.50712250712251, 54.84438775510204, 40.39835164835165, 35.798898071625345, 36.36164383561644, 47.633608815426996, 39.32876712328767, 46.069637883008355, 42.83835616438356])
('Anne Arundel-Maryland', 'OZONE', [51.88297872340426, 46.35263157894737, 56.64612326043738, 69.80941176470589, 64.98795180722891, 45.27494908350305, 46.10571923743501, 54.20068027210884, 42.675146771037184, 47.06635071090047, 45.85849056603774, 51.730232558139534, 55.58139534883721, 47.84651162790698, 45.67906976744186, 51.872037914691944, 45.4622641509434, 54.687203791469194, 46.57487922705314, 43.72093023255814, 45.16355140186916])
('Anoka-Minnesota', 'OZONE', [34.39068100358423, 28.81624758220503, 31.871014492753623, 32.69272976680384, 32.09049773755656, 35.38, 37.161458333333336, 38.404761904761905, 37.35398230088496, 30.381818181818183, 34.41347905282331, 33.639691714836225, 31.082720588235293, 29.664233576642335, 35.09441233140655, 33.1511839708561, 31.989247311827956, 38.96923076923077, 35.96864111498258, 33.63230240549828, 34.087478559176674])
('Arapahoe-Colorado', 'OZONE', [32.641666666666666, 36.48219178082192, 35.80906148867314, 41.358543417366946, 39.45753424657534, 39.09289617486339, 37.89017341040462, 42.073239436619716, 43.73295454545455, 37.89890710382514, 41.18055555555556, 45.9804469273743, 40.70054945054945, 34.392857142857146, 44.28599221789883, 43.10836762688614, 45.55972222222222, 56.07040417209909, 54.755760368663594, 45.5013698630137, 45.214723926380366])
('Arlington-Virginia', 'OZONE', [52.48803827751196, 45.95813953488372, 57.36842105263158, 52.17674418604651, 56.986046511627904, 40.14418604651163, 51.77209302325581, 57.53488372093023, 42.214285714285715, 44.12093023255814, 46.986046511627904, 48.86046511627907, 52.74883720930232, 45.16279069767442, 40.776744186046514, 49.88837209302326, 46.31627906976744, 54.02985074626866, 43.81463414634146, 43.49302325581395, 46.806451612903224])
