('Archuleta-Colorado', 'PM10', [72.0, 66.0, 83.0, 56.0, 92.0, 106.0, 85.0, 77.0, 85.0, 63.0, 64.0, 84.0, 74.0, 98.0, 151.0, 198.0, 78.0, 97.0, 171.0, 51.0, 74.0])
('Aroostook-Maine', 'PM10', [99.0, 52.0, 69.0, 87.0, 70.0, 90.0, 73.0, 79.0, 72.0, 70.0, 62.0, 106.0, 61.0, 83.0, 79.0, 56.0, 59.0, 63.0, 46.0, 31.0, 51.0])
('Baltimore (City)-Maryland', 'PM10', [69.0, 62.0, 70.0, 59.0, 57.0, 68.0, 61.0, 70.0, 69.0, 56.0, 56.0, 55.0, 55.0, 58.0, 40.0, 55.0, 36.0, 31.0, 32.0, 40.0, 52.0])
('Bannock-Idaho', 'PM10', [72.0, 77.0, 98.0, 90.0, 115.0, 94.0, 66.0, 84.0, 67.0, 54.0, 57.0, 54.0, 51.0, 61.0, 64.0, 61.0, 90.0, 51.0, 54.0, 39.0, 69.0])
('Bernalillo-New Mexico', 'PM10', [96.0, 71.0, 73.0, 84.0, 86.0, 96.0, 99.0, 413.0, 141.0, 103.0, 109.0, 212.0, 97.0, 105.0, 92.0, 105.0, 109.0, 112.0, 80.0, 87.0, 54.0])
('Bexar-Texas', 'PM10', [64.0, 37.0, 52.0, 54.0, 47.0, 41.0, 90.0, 57.0, 54.0, 46.0, 42.0, 48.0, 33.0, 48.0, 54.0, 53.0, 79.0, 52.0, 60.0, 62.0, 59.0])
('Boulder-Colorado', 'PM10', [69.0, 56.0, 41.0, 46.0, 52.0, 69.0, 85.0, 54.0, 61.0, 61.0, 39.0, 34.0, 60.0, 53.0, 37.0, 46.0, 33.0, 59.0, 59.0, 54.0, 46.0])
('Boyd-Kentucky', 'PM10', [74.0, 67.0, 76.0, 71.0, 70.0, 74.0, 63.0, 58.0, 51.0, 70.0, 60.0, 77.0, 72.0, 83.0, 73.0, 70.0, 76.0, 101.0, 62.0, 35.0, 53.0])
('Brooke-West Virginia', 'PM10', [62.0, 71.0, 56.0, 57.0, 56.0, 53.0, 59.0, 57.0, 59.0, 56.0, 61.0, 55.0, 58.0, 55.0, 40.0, 56.0, 39.0, 44.0, 97.0, 37.0, 41.0])
('Broward-Florida', 'PM10', [44.0, 49.0, 53.0, 62.0, 35.0, 44.0, 44.0, 43.0, 39.0, 41.0, 49.0, 32.0, 55.0, 46.0, 58.0, 34.0, 25.0, 53.0, 45.0, 64.0, 52.0])
('Buchanan-Missouri', 'PM10', [81.0, 106.0, 83.0, 70.0, 77.0, 64.0, 69.0, 56.0, 56.0, 66.0, 57.0, 61.0, 57.0, 69.0, 63.0, 74.0, 77.0, 79.0, 64.0, 60.0, 66.0])
('Camden-New Jersey', 'PM10', [59.0, 61.0, 68.0, 55.0, 55.0, 95.0, 55.0, 60.0, 64.0, 45.0, 73.0, 60.0, 70.0, 51.0, 64.0, 66.0, 62.0, 57.0, 47.0, 72.0, 80.0])
('Campbell-Wyoming', 'PM10', [79.0, 75.0, 83.0, 59.0, 97.0, 134.0, 167.0, 168.0, 124.0, 521.0, 113.0, 133.0, 158.0, 140.0, 89.0, 97.0, 132.0, 148.0, 106.0, 109.0, 198.0])
('Cerro Gordo-Iowa', 'PM10', [142.0, 166.0, 81.0, 86.0, 159.0, 53.0, 55.0, 49.0, 57.0, 58.0, 105.0, 95.0, 104.0, 75.0, 72.0, 64.0, 62.0, 66.0, 60.0, 52.0, 58.0])
('Chittenden-Vermont', 'PM10', [66.0, 39.0, 43.0, 51.0, 38.0, 31.0, 47.0, 58.0, 53.0, 56.0, 53.0, 46.0, 33.0, 39.0, 31.0, 33.0, 34.0, 19.0, 31.0, 30.0, 27.0])
('Columbiana-Ohio', 'PM10', [75.0, 72.0, 72.0, 71.0, 110.0, 88.0, 53.0, 68.0, 71.0, 66.0, 73.0, 64.0, 54.0, 58.0, 57.0, 58.0, 37.0, 37.0, 43.0, 35.0, 50.0])
('Colusa-California', 'PM10', [70.0, 52.0, 52.0, 52.0, 109.0, 51.0, 60.0, 54.0, 57.0, 64.0, 69.0, 57.0, 40.0, 68.0, 51.0, 45.0, 58.0, 70.0, 60.0, 51.0, 60.0])
