State,Count,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
GA, Hart County ,0,12.22145272,15.79342204,0,11.03752759,35.49875754,10.24275325,6.605892456,3.246015516,9.525623928,6.219292245,9.269272362,15.33224985,9.193429762,3.043862052,3.010959894
GA, Heard County ,4.339147791,4.338583019,4.294425835,0,8.345155637,12.3071874,0,0,0,7.965588657,3.966679889,0,0,7.834534629,0,0
GA, Henry County ,226.4903062,71.60118142,124.9219238,161.1603546,124.1905438,44.05286344,242.3612914,137.7173352,135.4898806,101.9974501,160.2158698,145.0140749,137.256584,43.23389537,43.01815366,69.43239021
GA, Houston County ,18.06625388,12.21374046,9.946926045,10.60108131,10.00181283,2.947991533,7.210045257,5.298406239,3.596050509,6.512308263,5.362139396,3.864006298,7.202016565,3.80280552,2.342589686,1.382462996
GA, Irwin County ,2.695563103,4.407927216,0.85902535,0.837548997,0,1.584773496,1.550652049,0,0,0,1.420999531,2.081107704,0.683340167,0,0,0
GA, Jackson County ,80.76728925,40.18888777,51.15089514,20.45617265,10.63603489,71.58196135,50.75111652,52.67038871,81.60767112,52.43288591,41.68403501,51.44562198,51.85646132,42.55771891,43.79721888,43.35103501
GA, Jasper County ,19.86886549,0,0,40.96681688,20.67610876,41.51961802,0,30.33673779,10.19575856,21.03491796,0,0,0,0,11.70686022,0
GA, Jeff Davis County ,7.16931533,0,4.450378282,4.326195111,4.141815772,1.976011224,1.850583859,0,3.365870077,1.665223473,3.29218107,0,3.308628904,0,3.241491086,0
GA, Jefferson County ,26.0960334,8.599191676,16.62925085,8.053475074,15.88814744,7.701193685,7.479431563,14.7394797,7.262691553,0,7.203054095,0,14.72103636,0,7.424456159,0
GA, Jenkins County ,7.85299199,15.53156791,7.640586797,0,22.33306037,7.283851701,14.25719989,7.040270346,6.86012211,6.715014773,0,6.62427133,6.60763843,13.35202617,6.732646603,0
GA, Johnson County ,11.64958062,23.31817652,11.70548987,23.47969007,0,11.75088132,46.87683113,11.84553423,11.99040767,0,12.01201201,12.28350326,21.87465821,10.8096422,10.99989,0
GA, Jones County ,46.69079024,45.62043796,21.19542179,21.15059222,20.80515968,21.01723413,31.12678979,9.894132779,9.874592673,20.02002002,20.04008016,10.06947941,20.21427128,30.64351379,0,0
GA, Lamar County ,4.208399966,12.33806292,4.014613192,3.885305774,11.30497042,3.677957998,3.628052099,3.571428571,3.50238162,3.483106931,10.47595768,3.461045928,10.42462993,6.958942241,3.470896533,0
GA, Lanier County ,12.48127808,6.073858115,24.55644914,0,6.036095853,0,0,0,0,5.484560961,5.473453749,0,5.538631958,0,0,0
GA, Laurens County ,151.0366607,41.36219495,107.7876583,64.53278265,102.2494888,37.18393654,47.00904924,44.38033951,62.76150628,61.16207951,49.50985246,66.75567423,19.08396947,19.20122888,0,0
GA, Lee County ,4.451269725,0,0,4.321801327,10.79237627,6.416975038,2.114746125,4.197359861,4.150066401,8.230283328,10.33036508,4.164324234,2.083159737,0,4.182875308,0
GA, Liberty County ,16.12383102,12.02645821,3.981684252,19.79414093,3.85133834,7.545746086,7.308605883,3.598157743,3.557326314,17.65162748,3.51778239,6.989341255,17.39251426,6.875451201,13.69112815,0
GA, Lincoln County ,0,0,0,1.65554691,0,3.090330356,1.586118293,0,1.596551449,0,1.595227081,0,3.056888699,1.560890332,1.534848741,0
GA, Long County ,11.99760048,0,23.88059701,0,24.14292612,12.0860527,0,0,24.52182442,0,12.5502008,0,12.8998968,12.97521733,26.35393332,0
GA, Lowndes County ,96.43201543,56.86664771,110.1523775,73.73951516,88.06693087,111.3299649,65.83278473,104.9995962,102.0087884,43.51925727,27.2461004,59.03962215,24.74634991,36.05552551,0,11.23658633
GA, Lumpkin County ,1.084528122,3.246682972,5.324643515,3.184476737,2.072324111,4.070293977,2.98234452,6.879471657,1.906250596,1.859029772,3.646673778,3.585064621,1.751098815,0.884384424,2.635323881,0.879205901
GA, Macon County ,9.134088418,35.0846417,8.585164835,8.418925745,16.41766541,8.05931657,0,0,14.31331854,7.008690777,0,7.028888733,21.67316862,14.29490387,7.139287499,0
GA, Madison County ,14.26024955,49.34442408,0,20.98782706,27.96420582,21.06593638,34.80924534,27.77392029,41.39072848,6.737636437,6.82360969,0,13.98210291,14.29286072,14.47282727,0
GA, Marion County ,15.50387597,3.83936113,7.543753772,0,3.723146804,3.68690779,3.656708231,0,0,3.570408455,3.553281455,0,0,0,0,0
GA, McDuffie County ,23.52830455,18.05706031,13.01631378,8.277460475,8.026970621,3.863390512,0,10.6277455,17.16561384,10.09319382,3.300221115,3.279226103,6.513597134,6.476893682,6.42075187,0
GA, McIntosh County ,9.403356998,9.379543216,9.460290431,9.45402978,4.704554008,14.00625613,4.637358561,0,4.589261129,0,4.580852038,4.620858556,18.46210653,0,9.277298451,0
GA, Meriwether County ,69.55070246,95.60229446,27.02702703,39.88831272,26.18829383,38.37298542,0,36.34161114,11.96601651,11.6808784,22.87544321,11.43118427,34.34065934,0,0,0
GA, Miller County ,4.43931457,8.87941751,4.400246414,4.421843909,4.432034747,0,8.812902089,0,4.418522446,0,0,4.628558204,0,0,0,0
GA, Mitchell County ,94.47331129,78.46829881,47.34848485,48.34031582,32.599837,49.21259843,49.14809961,81.64598302,16.23903865,16.31055293,16.27604167,49.52947003,16.74761347,67.96941376,0,51.31713992
GA, Monroe County ,8.34550386,12.56702413,8.439530762,4.238365686,17.00680272,17.1210889,4.241061962,0,16.77852349,12.71617497,8.511724901,4.264756056,12.972412,13.02083333,4.390972161,4.445827591
GA, Montgomery County ,4.582111437,4.526525439,17.56928888,0,0,12.45847176,0,0,3.850745119,0,11.33401337,0,3.739575932,0,3.693444137,0
GA, Morgan County ,5.804167392,5.840780328,5.851032707,5.875785886,5.886508123,5.908768613,11.84202736,11.8835413,11.816839,11.71852112,5.915059742,0,18.27708054,0,0,6.223937263
GA, Murray County ,48.57906242,23.51557907,46.88232536,45.42873367,33.18584071,55.57408025,43.64429896,21.79836512,32.96703297,21.89141856,43.7397485,21.97560708,33.46720214,11.10124334,22.2296321,11.11852346
GA, Muscogee County ,81.66154014,53.0743306,55.02135353,33.33504282,45.61003421,60.4183974,34.84927688,37.37106981,52.67250245,55.15443241,42.99334868,30.43136459,27.92445167,20.38060785,7.622919578,15.19910832
GA, Newton County ,3.753794013,2.146210597,4.321077677,6.635773455,4.863366422,3.752486022,4.222438036,3.78984754,7.577274671,1.589016716,1.046452004,4.60593654,2.50669287,2.454963691,0.993813511,0.500874025
GA, Oconee County ,1.593168493,7.482453646,2.812860398,9.258034652,3.721945833,2.335166439,0,3.134828995,6.107491857,2.010171468,2.994938554,2.983145229,3.955617966,0,2.890451874,0
GA, Oglethorpe County ,7.729767334,0,7.546885023,14.63378942,10.75114679,3.494548504,0,9.754511462,9.464618103,3.087753968,9.110510492,3.005439846,0,5.874232678,0,0
GA, Paulding County ,70.9331652,54.25515424,91.24087591,29.9199641,36.78905158,51.09862034,64.14825374,55.62508691,75.01875469,47.34848485,67.08257865,81.11944839,47.87961696,34.40445882,13.59249694,26.80067002
GA, Peach County ,3.613325946,3.374198628,5.287592136,3.986446083,0.94029149,0.883923205,0.815427896,1.524715641,0.729575533,1.420848104,3.502136303,2.781273684,1.379072574,0.679874359,0,1.313603016
GA, Pickens County ,8.378367056,16.62303121,4.107113521,4.065867046,16.11733419,4.039424786,27.44021952,3.778289946,0,7.279609813,21.62162162,25.40465994,10.90750436,3.721484128,7.452120128,0
GA, Pierce County ,4.271313856,8.218952905,11.87742497,3.815483231,3.729951511,7.332184624,7.10000355,6.874033339,10.15881616,3.385011171,10.18329939,10.17949849,3.409827122,0,10.00633735,0
GA, Pike County ,19.10584639,12.64942129,0,18.42978253,5.968367651,5.821060597,17.14089818,33.45787096,5.491488193,21.54708037,10.63320751,0,10.60389163,0,10.52354644,0
GA, Polk County ,44.21192248,65.05710568,34.61405331,13.43995699,45.23717203,44.00301735,12.05545509,40.6504065,45.40552812,50.78720163,27.92672029,22.48580584,16.85866817,11.24290292,11.26887537,22.29281614
GA, Pulaski County ,5.2386191,0,5.113912399,0,2.527550298,5.017561465,4.953928465,2.451641374,2.415050595,4.832552071,2.407492115,2.421952578,2.432794064,2.435460302,2.440989089,0
GA, Putnam County ,19.3162063,12.53839885,18.46835755,6.098676587,30.11322573,5.908419498,17.32501733,28.3318223,5.568548836,16.74013727,16.75884029,11.17006423,16.83218313,11.28286133,16.68056714,11.10432513
GA, Quitman County ,0,0,0,0,9.393199324,0,0,0,8.592541674,16.80248677,0,8.433836552,0,0,17.45810056,0
GA, Rabun County ,154.0832049,0,78.52375344,161.4205004,203.5002035,79.39658595,39.29273084,39.54132068,0,40.04805767,79.77662545,40.68348251,83.09098463,0,0,86.84324794
GA, Randolph County ,6.635700066,6.531678641,0,12.74616022,12.69277147,6.275888038,24.86016159,12.26542377,0,6.136851795,6.146659291,6.142128862,6.129704548,6.168650916,0,0
GA, Richmond County ,308.7610961,282.5584382,271.0726733,311.7287959,297.6960911,272.479564,218.3406114,257.7984016,235.4480052,193.8986556,195.5416504,145.0039547,95.66762334,180.8821483,123.5754497,97.82001118
GA, Rockdale County ,6.514755922,4.5125675,6.040167111,4.569502127,2.031663475,4.595658634,5.090379691,2.035799535,3.023843002,1.007612513,3.483713639,3.989845842,3.963221306,2.984050251,1.988892038,0.496521864
GA, Schley County ,0,0,1.366904508,1.335826877,1.305875132,0,0,0,0,1.1816839,0,1.169153066,0,1.153801777,0,0
GA, Screven County ,26.37826431,25.90673575,127.5510204,50.30181087,0,23.41920375,68.58710562,43.46881113,82.73009307,20.18570852,0,0,20.05615724,0,19.44390434,0
GA, Seminole County ,0,13.28285847,19.70313937,13.29787234,0,13.27580485,6.718624026,0,13.47436502,6.709158001,6.891798759,0,0,14.10536709,14.25618362,0
GA, Spalding County ,53.59631257,64.85785321,43.4310532,110.7051921,77.22007722,56.14823133,67.65136994,79.54545455,56.64438654,68.49315068,45.85052728,102.5757921,44.90345757,33.81805884,69.54102921,34.85940042
GA, Stephens County ,6.837957502,6.788059803,6.700279737,9.963136395,9.902951079,1.636902326,6.454632005,7.976771641,7.85533613,4.677633118,1.560500609,15.60330166,1.569193591,3.143714928,3.131850924,1.562109473
GA, Stewart County ,0,0,0,3.932054105,0,3.947576188,3.92341494,0,0,3.835973762,0,3.884702043,0,3.913587977,0,0
GA, Sumter County ,75.7002271,18.66368048,110.619469,91.37426901,72.28044814,53.61930295,53.31437711,52.71481286,51.5995872,83.78016086,81.98065257,16.45007403,32.64240248,36.09456777,34.3701667,0
GA, Talbot County ,2.989715379,0,0,0,0,3.065415977,0,6.062994513,0,0,3.056514962,0,0,0,3.204820049,0
GA, Taliaferro County ,0,5.2213868,5.163688939,0,0,4.997001799,0,0,0,0,4.717203642,0,4.728355951,0,0,0
GA, Tattnall County ,45.71080299,44.94382022,103.7190695,89.60573477,14.7601476,43.44048653,28.73976146,71.16424708,43.48456298,72.74843591,43.89173372,44.29351838,15.27650474,62.06361521,0,0
GA, Taylor County ,4.479885315,13.48799568,4.48913629,0,4.341408353,4.316857328,0,0,0,0,0,3.952100541,3.950539249,3.922030043,0,0
GA, Telfair County ,11.33658315,45.68296026,45.26422994,22.52505913,11.21327652,45.14672686,11.3662196,22.55299955,33.53828955,11.29433025,11.40510949,0,35.79525116,0,11.8652112,0
GA, Terrell County ,8.408307408,8.227067051,24.29740018,0,0,13.27140013,19.47925459,12.55335174,0,0,6.06464916,12.26391955,12.18175174,0,0,0
GA, Thomas County ,45.72473708,36.96174459,28.2832092,56.38567804,19.13326318,98.67771857,30.0932892,61.84929389,20.72968491,20.84201751,52.53756436,42.62120405,21.63565556,21.68726957,32.8659071,10.99021871
GA, Tift County ,2.334866562,16.40343066,23.49900129,13.96778099,0,16.07126458,4.555704881,9.035668301,4.481591861,4.475374253,15.63966218,8.96579549,6.724195898,0,8.87862914,4.440694525
GA, Toombs County ,7.823093773,23.60160491,7.849909726,7.850320555,2.589197867,10.31220191,5.062906615,5.035246727,5.024368186,7.547549562,9.94159314,7.279433175,2.439143373,4.963148621,4.924895346,0
GA, Towns County ,7.651987604,19.20122888,11.52472053,15.37929178,3.82175342,11.30411847,3.72425608,14.71399669,10.97092704,0,3.669186175,3.682020693,7.370283019,14.71562063,11.06153903,3.681071928
GA, Treutlen County ,42.78990158,21.05484788,10.49097776,0,0,30.18108652,29.18004085,0,19.07486886,9.574875527,0,9.52471664,0,0,0,0
GA, Troup County ,72.86505392,101.5228426,101.7293998,129.982669,100.7339185,149.7230124,147.6886723,88.58703676,58.41974587,130.3214596,174.3172574,88.00234673,118.465867,15.0579732,44.31969272,0
GA, Turner County ,3.394260306,0,1.660467588,1.644980342,0,6.32581089,3.130037404,1.540974512,1.518372305,0,0,0,1.461304653,0,1.439864077,0
GA, Twiggs County ,10.55408971,10.51303616,10.51082615,0,10.74113856,10.81665765,10.94930472,10.97574361,22.15084727,0,11.21201928,0,0,12.20405175,0,0
GA, Union County ,37.89314134,57.59262814,38.08435685,38.23726221,48.70446133,40.08819403,41.17344313,62.8601362,52.95488244,32.40790753,33.48961822,56.70220005,46.98696112,82.53743662,23.94922764,48.21019646
GA, Upson County ,22.99114841,33.66625519,21.79955311,31.54905879,30.96294767,25.1813054,19.55034213,14.29388222,18.79257693,14.0594245,23.45105764,0,9.312287563,13.90756108,9.115770283,0
GA, Walker County ,25.22886182,17.99337844,21.72024327,39.78587963,29.07610671,29.15451895,40.22084903,14.58629617,40.26206947,36.5497076,25.86270598,29.67138936,33.80154736,22.65176684,15.25029547,7.606876616
GA, Walton County ,13.05738722,6.440290457,9.547906621,14.17814046,15.56953354,13.8121547,4.521954087,13.35212521,16.15200505,10.20229697,8.709536943,7.28756741,7.332345911,8.786316776,8.786188112,7.347214671
GA, Ware County ,3.256639474,4.698732908,10.58953451,10.26980238,2.843574942,2.713851498,6.488703168,1.243162606,2.42124888,5.998584334,7.144473155,5.921504536,4.712424307,3.487925963,0,0
GA, Warren County ,48.16955684,49.23682915,0,52.00208008,0,0,53.67686527,0,0,0,0,0,0,59.24170616,0,61.05006105
GA, Washington County ,47.80876494,15.73316551,15.94896332,80.26970621,0,32.50446936,49.68532627,83.59806052,33.65870077,33.81805884,34.51251079,0,0,18.01477211,18.18181818,0
GA, Wayne County ,28.23183987,0,11.36266795,0,11.43151096,17.13747108,14.0354817,8.329631275,16.63662831,13.89467834,13.74646029,16.57779129,5.577400374,8.389261745,11.24290292,0
GA, Webster County ,0,0,0,0,0,0,0,3.398932735,0,0,0,0,0,0,0,0
GA, Wheeler County ,83.4028357,0,41.85851821,0,0,0,38.02281369,36.5630713,36.900369,0,0,35.76537911,0,0,0,0
GA, White County ,0,29.86411826,106.3183475,45.62043796,107.6923077,119.3851664,57.52085131,72.27522405,85.49444286,27.97202797,0,12.39925604,63.20313488,25.26847757,0,12.6630366
GA, Whitfield County ,39.63142772,52.07347093,53.85754679,43.14436103,45.80470539,40.50222762,23.46041056,42.02804417,45.06872981,37.10712828,14.70101805,43.81161008,28.99496213,17.98819974,7.135466838,3.520878811
GA, Wilcox County ,1.187338225,1.158319047,0,0,0,1.061999533,2.074516638,1.013643643,3.978278599,0.990010791,1.945960672,0,0,0,0.966202245,0
GA, Wilkes County ,23.16960148,11.27649977,22.81542323,11.31605749,0,11.37785869,0,11.24985938,11.08278843,21.84359983,21.56101768,21.80074123,0,0,0,0
GA, Wilkinson County ,18.70207593,46.91311691,9.350163628,0,0,9.475978395,18.89287739,19.00418092,0,0,0,19.60976566,0,20.13085053,10.07049345,20.22244692
GA, Worth County ,9.810654371,29.33411558,29.62670354,19.92031873,40.12841091,10.12043315,40.84550189,20.51282051,20.63770509,10.36054704,31.51591554,10.56747332,10.47339757,0,21.40640051,10.93135111
HI, Hawaii County ,2.636959125,0.897264811,1.613406765,1.838302879,1.80594848,1.315047469,1.374328011,0.988085963,1.27607222,1.782111609,1.09975109,1.451522066,1.22142231,0.639894887,0.706040672,0.140335416
HI, Honolulu County ,44.89292702,61.96848836,64.04616499,47.33593365,58.3351755,48.74076452,57.04868154,36.5717115,45.17756989,39.75406935,32.37311089,30.49220844,25.42844277,20.92630279,20.63078629,5.097983238
HI, Kalawao County ,0,0,0,0,0.110132522,0,0,0,0,0,0,0,0,0,0,0
HI, Kauai County ,4137.931034,3623.188406,2255.639098,3937.007874,4273.504274,4385.964912,2752.293578,6666.666667,6060.606061,9677.419355,8888.888889,2222.222222,6741.573034,5617.977528,3370.786517,4545.454545
HI, Maui County ,15.36675318,16.92763436,16.67194612,31.24743031,17.71479185,11.13532603,20.48373119,18.60753605,15.24320534,16.53687724,14.87895966,11.79888795,13.12757082,11.48963061,8.505812305,2.79806374
IA, Adair County ,0.068281128,0.068212894,0.102241335,0.067980988,0,0.033733025,0,0.133368365,0.066296863,0,0.032778954,0.032624054,0.032506477,0.032342259,0,0
IA, Adams County ,0,49.18839154,12.40848741,12.42236025,0,25.21432173,25.23977789,0,0,0,13.04631442,26.43754131,0,0,0,0
IA, Allamakee County ,89.36550492,90.86778737,91.53318078,45.81901489,46.43603436,47.32607667,118.3712121,23.83790226,48.18116117,74.12898443,24.83854943,25.02502503,51.21638924,25.70694087,0,53.21979776
IA, Appanoose County ,20.44432329,27.90762576,41.99034222,6.971070059,20.94387043,20.87537402,27.82028098,20.92779909,6.980802792,21.03344317,6.968641115,28.16108139,0,0,7.110352673,7.203572972
IA, Audubon County ,29.20560748,7.364854912,22.35469449,0,0,7.433286256,0,15.26135063,15.44401544,7.754342432,0,7.774236181,0,15.81652827,7.905763301,7.96749263
IA, Benton County ,117.5778954,45.0180072,76.08034084,92.60688378,108.8646967,79.06388362,63.84676776,16.07200257,80.64516129,65.18904824,49.08376963,33.22811098,50.99439062,17.00102006,0,0
IA, Black Hawk County ,67.12469399,43.08318972,65.81749197,84.79149002,103.1282228,79.95431182,87.99785744,69.05547456,99.62830977,76.57847379,61.40855882,42.11171088,30.94179076,23.32452185,50.6664588,0
IA, Boone County ,5.467938353,4.696121786,3.152684511,3.16228032,3.94689064,6.298171169,3.137599423,3.130968409,1.547951673,3.828630499,1.524669147,2.282062985,0.758949917,1.506250941,0,0
IA, Bremer County ,22.85627214,22.85801364,11.50042168,11.43641354,11.3757015,18.86792453,7.555438027,3.7660528,0,7.587253414,3.805464647,11.390819,7.625438463,0,7.585239125,3.763501562
IA, Buchanan County ,12.86890872,25.52539777,21.38031301,12.73939445,25.28658125,16.78345152,24.94387628,16.5036927,4.138730238,12.40540876,12.35279585,16.41497045,20.42733995,8.13404913,4.053013415,4.03567537
IA, Buena Vista County ,4.747436384,19.0912562,24.04308521,24.01306311,19.12960306,14.40161298,28.63005201,4.746309744,14.18171504,19.03311762,0,19.13784029,14.31024614,9.525623928,18.93939394,0
IA, Butler County ,14.73405039,9.880934736,19.76968319,14.89499032,15,10.01502253,15.06856196,20.20406102,0,9.9980004,9.840582562,9.87947046,9.735676386,9.731413001,0,4.928779141
IA, Calhoun County ,26.14549971,6.637902423,20.09915584,0,46.71338005,13.36451721,13.3949501,13.36809037,6.68583272,6.80318389,26.83483161,6.684491979,13.34133814,0,0,0
IA, Carroll County ,36.07503608,36.63674666,56.16399888,47.67353166,67.42438836,48.88541259,0,20.10656479,30.47232098,10.32631144,19.66374988,9.928514694,30.22974607,20.15722637,30.422878,30.52503053
IA, Cass County ,9.353661959,32.97997644,9.452242545,19.02587519,9.552923194,4.768035093,33.60215054,14.37538933,9.642271719,14.46271031,9.602458229,9.589106775,14.50326323,14.57584297,0,9.752767348
IA, Cedar County ,13.6286201,13.80452789,42.12891448,21.01576182,14.14227125,28.56734752,21.39647671,7.148984844,14.3523502,35.84486343,7.176175099,14.51062904,0,14.72537182,14.97118048,0
IA, Cerro Gordo County ,54.94807407,27.58468498,66.11570248,54.87269535,5.480052609,49.41525284,65.45930613,21.83286938,21.66847237,37.92393542,37.85830178,21.71788468,32.60515161,10.90631476,32.62997607,5.446029844
IA, Cherokee County ,6.467050378,10.90655266,8.804754567,2.202061129,15.55797569,8.940345544,11.22813321,2.249162187,2.258100937,4.52089785,2.266751292,2.273864205,0,4.597067071,0,2.326230576
IA, Chickasaw County ,15.36216299,30.99573809,23.64998029,23.8492726,31.97442046,8.077544426,16.3733115,8.229098091,16.64724488,16.73220112,16.51254954,33.26956666,0,0,0,0
IA, Clarke County ,15.18833536,0,7.727378101,7.830853563,15.75919943,15.92229918,15.86923748,15.94896332,8.018603159,0,24.14292612,24.14875634,24.42201237,16.35590448,0,0
IA, Clay County ,43.50663476,108.6130118,43.41691089,75.4147813,85.9568067,65.35947712,43.49717268,43.7206252,32.54855159,10.83658431,21.47766323,21.47305132,42.77617367,32.42542153,0,10.81665765
IA, Clayton County ,40.32258065,23.18034307,35.11646962,29.43773918,17.68867925,23.74169041,23.79252915,11.95814649,0,17.95547043,18.03534928,12.04093919,6.032818533,12.13592233,0,0
IA, Clinton County ,112.8364945,43.17556263,76.21536284,70.81767173,43.57773178,54.73753353,32.83712785,65.72101429,38.44252842,32.99422601,44.24289349,38.90618052,39.04942542,5.627145349,5.64557105,5.658028743
IA, Crawford County ,3.990422985,8.017799515,0,6.050216799,0,4.04244568,6.062198153,2.02667099,4.056548283,8.13884876,4.072324483,6.109979633,4.105427375,2.070693475,2.086680717,0
IA, Dallas County ,35.41076487,29.48113208,53.00041223,53.08794904,29.51419633,35.46099291,35.57031065,47.2506054,17.77145904,29.50897073,17.47844325,40.57971014,11.54401154,17.31301939,17.49679225,11.76609013
IA, Davis County ,2.412778073,2.3146005,4.448398577,2.122331169,0,1.885298443,0,1.690217024,0,3.101304098,1.499272853,1.433506788,1.383680868,0,0,0
IA, Decatur County ,35.11235955,46.57661854,23.29373399,11.71783454,0,11.6509379,11.60227405,46.10419548,23.05475504,22.98586369,11.40250855,22.83105023,11.49821778,0,0,11.39341461
IA, Delaware County ,46.26951995,23.07071173,46.49540858,58.3090379,11.65501166,23.20724066,23.32089552,23.33994632,11.82452406,35.26922173,11.87507422,36.31521608,12.11387038,12.13592233,0,0
IA, Des Moines County ,32.5803649,38.26391167,43.78523343,71.46783947,60.88785564,38.98635478,61.25744835,27.80712975,28.02690583,39.42551394,50.65000844,33.99048266,22.75571737,11.42922453,11.48567162,22.98058141
IA, Dickinson County ,9.466783424,11.95600191,12.15421265,7.308694911,7.396085006,7.438262422,14.92834395,4.974381933,12.42699143,14.85920899,7.452120128,7.482229704,14.90127903,2.472982664,4.982188675,2.500937852
IA, Dubuque County ,42.527339,121.3813194,122.3166779,97.92520962,90.87604507,66.08988224,41.99916002,54.10604785,53.92450569,108.0043202,107.9848821,53.2891231,58.87201225,47.21435316,47.23386668,5.840439201
IA, Emmet County ,1.121063665,1.124454639,1.121931517,2.221925965,2.210873074,1.101697716,2.191588683,1.085422772,2.161718134,1.075870379,1.06466793,1.057484878,0,1.042057438,0,0
IA, Fayette County ,36.38017281,64.27915519,55.47850208,46.62439388,37.90391358,37.99753016,19.16259462,47.99846405,47.856049,28.9547341,19.45146859,59.51790497,0,10.09693053,10.16156895,0
IA, Floyd County ,18.16365453,18.3562021,18.48172619,9.257544899,18.67849638,18.66890694,23.51281448,4.760771245,9.56480153,23.87888629,19.17637471,4.766671433,9.613997981,24.35697584,14.74563775,4.944864758
IA, Franklin County ,23.7332384,6.00240096,23.99520096,30.04627126,12.05836247,6.053268765,0,6.061708189,18.36997122,18.46381093,12.26993865,18.63585539,0,0,0,0
IA, Fremont County ,28.09251803,0,18.73711823,9.385265134,18.66368048,37.15400334,0,9.294544103,0,18.76876877,9.352787131,9.351912466,0,9.503896598,19.15341889,0
IA, Greene County ,75.04690432,0,51.36766406,38.74467261,91.44350098,39.3907563,0,39.25673907,13.35291761,26.83483161,40.37685061,13.56668023,55.99888002,14.15428167,14.21666193,0
IA, Grundy County ,48.35122329,49.26108374,49.48045522,40.0160064,30.2053967,10.20408163,52.02372282,31.42019271,21.24269782,64.31557509,10.69518717,21.45922747,0,0,21.90820462,0
IA, Guthrie County ,8.08538163,16.23508402,16.16553508,32.39390994,8.075587499,32.24246332,16.08234159,16.23772022,48.54761712,24.1021933,16.05522999,0,16.07717042,8.114248621,16.16031028,8.056070249
IA, Hamilton County ,17.64602082,26.72605791,26.72129687,52.89605924,8.780402142,0,26.9058296,17.99208348,18.1192245,27.42481031,45.67461405,27.59381898,9.279020135,9.364172675,28.01120448,9.378223764
IA, Hancock County ,12.17804299,36.954915,12.24214972,6.110228523,12.28124041,24.59873317,12.38850347,18.76524676,0,6.353643815,0,6.468305304,0,0,0,0
IA, Hardin County ,57.8082418,25.09620211,42.20834037,25.19949601,25.3421186,42.25114078,42.62938017,17.27115717,69.4143167,43.97150646,35.37631556,0,17.91312136,9.04077389,0,9.103322713
IA, Harrison County ,21.26867656,5.356473298,16.2372808,0,5.505395287,22.25436742,22.35511094,11.24290292,11.3058225,5.702879954,11.40445914,22.98586369,11.52538466,11.48567162,5.762360263,5.788376939
IA, Henry County ,31.87759005,44.89481786,25.93865508,19.42501943,25.95380223,52.07655253,19.54906816,46.12242209,26.76301352,40.07480631,20.09780934,13.51625329,20.65831153,6.937218176,0,0
IA, Howard County ,4.916179146,4.9000392,14.93577616,19.77750309,4.944375773,4.913039206,14.75942143,0,4.924410302,9.9000099,14.91646778,0,9.978048294,0,0,5.027146592
IA, Humboldt County ,30.19931548,20.18570852,0,30.58727569,30.6372549,10.24590164,20.69536424,10.3777501,10.38961039,20.90301003,10.45915699,41.93751311,20.8855472,0,0,0
IA, Ida County ,9.63669654,29.0275762,9.827044025,19.69667126,9.880446596,0,19.92428771,0,10.08979921,10.15950422,0,20.42900919,10.28806584,10.34447088,10.39825309,0
IA, Iowa County ,38.44182471,38.94080997,13.09586171,0,53.64087435,54.28144931,41.39643991,13.83508578,55.44005544,42.31311707,70.75137965,42.37886707,14.1023833,14.02524544,0,14.27755568
IA, Jackson County ,12.71536652,37.81194858,31.42480045,24.90349894,24.83238143,24.54439467,36.60545421,18.39587932,30.6053743,24.38132391,24.48280083,24.46183953,12.33197682,12.23690651,0,6.104633417
IA, Jasper County ,29.56101887,74.01194059,29.78850164,24.81635894,19.85505808,49.69191016,9.954210631,49.9625281,40.16265877,25.20034272,20.16942315,0,20.31178591,10.23070234,10.26904909,0
IA, Jefferson County ,10.73767851,8.02632635,7.988922028,0,5.312790543,8.003841844,13.40913967,5.381117658,5.390399698,0,8.147967082,2.729928203,0,0,5.430355688,0
IA, Johnson County ,111.1866082,61.70173382,68.19168061,74.10151908,55.22149957,55.16395955,54.87470276,78.31325301,54.19401457,59.58765344,41.60475483,41.08222314,34.88169292,17.14971703,11.31797861,22.40519801
IA, Jones County ,0.897223095,1.761400666,0.86995859,1.714192658,1.68221312,4.987531172,0.81815653,2.40884528,1.573403192,3.850181729,1.523310458,0.747859253,0.730646988,1.430891517,0.702839471,0
IA, Keokuk County ,4.936077793,19.74918535,9.860474289,4.900519455,9.702614855,4.853190973,4.836057646,9.613997981,9.593246355,4.863340142,9.675390644,4.821833261,9.711094926,9.75895384,0,0
IA, Kossuth County ,61.30670871,8.79584836,44.13062665,17.87949222,27.12232167,36.76132708,46.67226734,28.06886228,18.83239171,18.95375284,28.57959417,28.93518519,0,29.11208151,9.784735812,9.872642907
IA, Lee County ,52.30733465,47.30368969,35.99280144,36.3086233,85.1736935,73.67839381,43.62729822,75.57626905,38.25310807,57.5815739,51.52979066,38.98128898,58.54420087,32.7182306,13.15443304,13.1969647
IA, Linn County ,84.36371306,90.8240951,75.75757576,84.63701641,65.59707,52.24947751,55.11008239,88.56905619,89.33806081,66.93440428,58.59701992,36.53122014,50.54759899,28.2813428,19.88297449,17.10815203
