State,County,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
CA, San Bernardino County ,51.57048,55.37473,50.33918,46.96349,47.60237,50.51638,49.4899,50.29714,50.45577,54.66841,48.49228,53.80657,55.84314,59.58011,54.5126,54.83983
CA, San Diego County ,67.51867,69.06713,64.44039,64.98091,65.1193,67.62241,66.12857,69.62969,68.13107,68.14315,67.80816,70.8761,67.54648,70.00332,74.0137,70.99775
CA, San Francisco County ,64.1483,67.61732,72.21216,65.52156,66.98847,70.3786,68.56176,68.44979,67.24372,69.83223,68.63035,74.66236,69.13477,69.7026,68.20127,73.66555
CA, San Joaquin County ,56.70162,62.0764,53.69097,55.20296,50.70789,56.31788,52.65445,57.32846,52.25609,55.47883,51.35442,58.70985,64.94331,53.89149,63.65515,63.58017
CA, San Luis Obispo County ,80.29406,85.5,73.09855,80.88772,71.25003,74.62831,64.10798,81.44004,82.5956,86.14742,80.39747,77.80925,84.52131,96.67223,97.53404,83.99772
CA, San Mateo County ,87.16905,81.06335,88.29921,77.19423,78.24261,78.54185,83.45697,78.40323,93.20432,84.21885,84.45207,77.37485,85.8129,86.25386,88.66056,87.26518
CA, Santa Barbara County ,72.75182,67.96242,70.09265,67.59912,69.48468,61.9978,66.16269,65.65461,81.51801,72.55755,71.86684,71.83132,67.57416,72.0514,70.82008,82.46679
CA, Santa Clara County ,63.91892,64.86652,63.79736,60.95245,60.24651,61.06325,62.61978,68.92419,68.58269,64.81083,63.07941,61.17379,65.79706,66.25741,66.67288,70.10086
CA, Santa Cruz County ,71.53048,81.23572,54.21736,62.05019,57.85478,66.03627,65.17868,68.29738,70.5598,69.22837,71.02974,72.10377,84.82369,82.91566,72.70151,80.76688
CA, Shasta County ,94.1234,82.92871,76.96918,84.872,71.4829,78.58099,81.17344,84.96273,81.24256,81.79198,82.33702,102.83036,91.35235,104.99157,107.9475,106.52478
CA, Sierra County ,27.97985,56.85048,57.43825,85.44574,58.30904,148.01658,116.82243,118.58879,30.12048,92.36453,155.2795,32.19575,65.01951,98.71668,134.09319,67.0466
CA, Siskiyou County ,85.93785,68.32468,100.07961,63.22397,81.09204,73.92308,74.17897,98.95423,113.89013,73.68045,91.24088,80.58559,108.72766,77.92446,85.10443,78.19148
CA, Solano County ,65.49547,65.80754,68.3445,66.1102,66.69908,57.81749,62.19362,72.50584,66.50822,71.90036,75.83918,78.51404,75.97391,73.82563,77.74656,78.97385
CA, Sonoma County ,92.9584,83.60323,80.3786,83.60326,75.83401,82.62902,91.14595,90.29519,94.90775,87.80364,86.42436,81.82249,88.68339,88.74837,89.74934,94.72076
CA, Stanislaus County ,60.2931,54.98522,61.99355,60.32539,57.04275,51.39794,56.47467,54.54538,57.16733,62.94767,53.94476,59.6441,62.33696,64.22179,62.29306,62.75858
CA, Sutter County ,58.08668,82.35793,82.76332,42.51751,52.03275,42.81015,62.56037,62.3931,56.47009,68.88074,68.56106,47.56167,63.58492,82.27761,50.40111,66.68195
CA, Tehama County ,80.11394,88.20676,85.39561,75.17769,78.89745,74.25498,53.58274,88.49985,71.82991,65.19216,66.06786,91.69381,76.02997,89.1223,97.20186,76.10229
CA, Trinity County ,69.33744,85.5432,91.85548,83.27025,53.19553,66.96429,80.68065,29.30832,109.84183,87.19663,108.97203,138.52435,44.44444,81.90618,129.5633,61.21824
CA, Tulare County ,54.52666,51.18297,50.84728,48.361,44.44712,46.81717,46.51488,45.00876,42.39627,50.11591,46.49242,47.83363,47.03784,48.74778,43.19086,45.60949
CA, Tuolumne County ,111.60306,130.30967,98.47807,113.24828,113.07021,119.74361,104.09315,150.8724,120.73864,94.90554,97.858,100.45846,125.61422,94.5495,78.02776,59.68479
CA, Ventura County ,63.97834,63.38946,67.22353,64.71506,66.12141,73.53339,68.40537,68.87268,76.76539,77.41097,67.36781,68.61625,79.56679,76.47427,74.40071,78.44581
CA, Yolo County ,64.17994,57.03303,70.98216,65.59026,53.9849,57.4438,59.59444,62.26234,65.9383,58.5612,65.13459,66.28184,66.85242,65.31679,54.61418,63.14738
CA, Yuba County ,59.63029,88.1647,66.02254,66.95041,39.22061,57.3282,59.18697,42.39624,48.76486,57.25697,66.34783,55.13591,49.38204,49.15817,60.99545,57.87426
CT, Fairfield County ,93.62661,89.98237,80.52413,85.79315,85.23943,88.78709,80.78067,83.67707,88.95537,90.50758,94.9171,92.26066,84.92605,88.02695,94.0991,92.51869
CT, Hartford County ,84.2249,89.15187,85.65325,75.34337,86.22573,83.13584,80.10911,81.84971,87.62337,85.12146,88.45327,83.94115,87.13869,85.88261,87.92111,89.30448
CT, Litchfield County ,87.62466,98.30652,88.18437,80.56599,80.59342,95.81181,91.20528,84.79665,91.49468,93.67681,83.78519,82.55366,97.60677,91.56136,87.51553,115.90197
CT, Middlesex County ,97.04807,83.4363,79.78038,76.4621,82.37845,88.78421,97.26377,85.29876,99.41684,102.04883,91.77026,99.26305,100.29484,111.97259,112.42442,121.65524
CT, New Haven County ,80.97843,92.90556,88.13326,79.45944,77.44182,80.38604,86.33192,89.15204,77.51377,84.88125,87.55269,87.84631,88.2921,87.28289,86.00937,97.77982
CT, New London County ,77.73775,84.92861,81.60243,75.77349,85.25847,73.79554,83.82137,77.58554,85.09577,88.44059,85.37902,89.66936,88.23519,90.70792,109.53748,84.98406
CT, Tolland County ,72.33511,71.97662,71.64833,78.5151,68.16354,75.17422,78.54774,79.48276,72.5675,68.27283,63.31014,72.50495,92.7595,88.22697,98.18263,79.11184
CT, Windham County ,63.19549,83.73532,60.31797,67.4638,56.85993,44.10391,68.50605,86.14513,68.70928,65.19236,76.73303,75.99747,79.66439,91.78366,80.39754,72.0319
GA, Appling County ,63.23293,63.01919,68.56359,73.31378,28.18489,50.65001,33.85049,61.16208,71.69249,60.6261,81.85092,81.29641,59.85092,49.04365,59.60121,75.93426
GA, Atkinson County ,118.56145,26.17458,77.43934,37.54693,50.09393,37.05534,48.79834,35.94536,71.71886,59.62318,11.96172,59.80146,96.91096,72.63923,73.14397,47.90419
GA, Bacon County ,69.09486,49.34373,79.20008,39.01297,87.5231,85.29189,28.08463,91.17433,45.50833,44.90749,45.12228,35.7462,89.38148,71.42857,160.52796,35.45785
GA, Baker County ,24.84472,49.93758,25.4907,96.99321,49.70179,50.41593,25.79314,53.96654,134.12017,56.17978,29.12056,90.38867,59.43536,120.51823,61.38735,189.87342
GA, Baldwin County ,38.04494,69.25208,59.73055,50.624,69.61516,60.46994,75.24778,71.82694,52.24115,65.83558,50.33484,46.54462,51.63067,54.1794,78.53574,66.03421
GA, Banks County ,34.37844,46.58902,45.20504,63.14726,86.15385,41.95888,81.98641,68.37607,38.9907,65.9051,38.02694,43.6324,32.90737,54.64779,60.16189,59.56249
GA, Barrow County ,58.03955,53.97438,75.38336,53.58544,39.97674,55.2782,48.86391,60.22236,44.53549,52.51794,50.21953,54.3945,48.45997,65.89555,58.91864,73.22886
GA, Bartow County ,54.68323,62.5125,63.77398,64.15416,46.67896,49.81513,63.45246,56.41808,55.88579,62.11989,59.91911,63.81048,75.63092,76.08245,58.02803,61.44363
GA, Ben Hill County ,131.55637,86.63009,81.49959,111.14361,99.38033,52.19509,68.47361,95.94221,56.57709,79.63142,68.03492,96.72831,68.29824,68.8982,45.87156,80.67304
GA, Berrien County ,49.1763,12.20107,89.97661,88.14715,57.47457,62.02425,33.23916,76.69132,58.31522,73.42529,77.54743,46.44682,57.41127,68.34192,74.50772,79.0889
GA, Bibb County ,89.04372,81.40777,63.66572,67.01497,90.16665,77.27122,64.72073,71.94431,80.96694,81.85416,73.91363,77.67314,69.14699,69.22609,89.01075,86.62238
GA, Bleckley County ,25.74223,67.90595,119.078,84.69552,24.96256,16.49213,39.83112,76.82852,53.90836,92.0669,30.6772,91.86251,30.98613,54.85893,101.92881,86.05852
GA, Brantley County ,61.22449,46.37912,0,43.99472,49.31574,48.38222,35.51347,40.70241,34.10447,27.58012,37.92805,48.46527,53.94034,43.76368,54.37738,59.62383
GA, Brooks County ,42.53251,73.58803,36.97085,37.38085,31.00391,49.61548,30.65792,61.22574,84.97724,79.38931,43.04249,87.52735,38.34356,70.22472,64.37492,70.09941
GA, Bryan County ,51.12039,83.79771,53.32896,59.83486,80.58018,41.42034,80.45052,56.53311,71.97203,73.36512,52.66276,57.61475,46.47992,51.3285,70.90732,59.91099
GA, Bulloch County ,58.77534,54.56978,52.30034,52.26422,65.75487,30.13577,52.87385,50.17638,59.61963,43.73305,52.42278,46.79779,50.5727,54.26238,48.11989,58.73274
GA, Burke County ,76.30504,44.28306,75.1348,39.66155,56.85048,52.31266,61.20219,69.65001,51.98406,51.90985,77.12743,80.62805,77.81765,69.81412,70.45665,87.94301
GA, Butts County ,61.15896,69.355,52.39842,92.85051,78.31936,49.87531,70.58097,81.95307,67.24384,63.33924,80.02359,55.16656,38.41885,60.27987,72.72105,106.16613
GA, Calhoun County ,158.10277,47.83926,47.17723,47.7251,95.14748,31.96931,31.49606,47.85452,46.4684,29.98501,59.66587,76.40587,61.64278,30.70782,124.55239,61.87162
GA, Camden County ,29.66411,35.98012,48.56619,51.60653,34.71017,40.70876,59.46566,51.07565,34.19629,55.97313,53.29017,57.62772,52.52203,62.14799,67.29216,78.03133
GA, Candler County ,62.59781,84.72781,40.93328,50.317,29.88345,29.53337,105.89141,37.78575,102.89028,36.76471,54.47118,80.11394,35.95182,45.65793,55.10654,36.57979
GA, Carroll County ,55.72488,50.47623,58.45653,44.14966,63.1427,73.15218,51.95885,45.89388,57.147,62.48132,75.88213,60.52066,55.63332,54.30283,83.29534,68.88193
GA, Catoosa County ,61.6258,56.73707,49.97858,55.54206,59.45707,33.4756,52.37744,60.76208,83.76665,75.14795,70.27626,32.37543,58.45794,50.50273,77.76168,54.63071
GA, Charlton County ,38.78976,65.57377,27.49771,70.90941,35.15556,60.1633,41.35991,16.58925,47.60394,63.16621,15.57875,29.77741,52.50525,30.57403,77.39339,61.49589
GA, Chatham County ,76.13165,79.86334,70.18731,65.72628,79.31301,62.74717,71.28508,67.86226,61.112,70.19632,74.46576,77.24479,76.66687,73.02368,67.5272,84.78065
GA, Chattahoochee County ,13.29169,25.34854,0,13.0813,32.22688,21.28263,16.90903,25.07313,34.41156,25.0941,0,26.50879,15.83281,8.04117,25.092,8.72448
GA, Chattooga County ,39.34065,70.10711,66.17876,34.6407,66.57007,54.88905,62.4025,72.43614,87.96757,54.06658,50.08476,58.40439,46.82196,55.89938,88.53475,72.34145
GA, Cherokee County ,64.6835,57.54387,67.43046,52.54099,55.45767,45.57234,54.85378,54.80291,60.01796,66.43673,72.95675,76.23877,53.44493,67.26627,79.36577,65.78696
