State,County,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
CT, Hartford County ,5.4752,5.56475,4.49593,6.06869,5.48917,4.4415,6.46773,5.53955,6.19445,6.50467,5.80754,4.5705,6.79726,5.124,4.79773,5.36497
CT, Litchfield County ,8.76247,9.77634,6.45251,8.53679,5.3022,7.9402,5.27198,5.26687,10.51663,6.31529,7.37731,6.87947,6.93381,9.10259,5.94241,7.07383
CT, Middlesex County ,6.42702,6.36918,8.1665,6.83807,6.81325,6.16557,5.5055,9.74843,10.9116,9.05759,6.03752,4.81275,9.66697,6.65783,7.29239,6.11333
CT, New Haven County ,5.81881,6.025,6.82554,5.70113,7.45999,6.72835,6.35139,7.38052,5.48667,6.39516,5.09566,5.20828,6.71159,7.07073,5.33931,6.75146
CT, New London County ,4.61808,3.82561,8.68915,7.50233,6.70154,8.1583,7.7544,8.86692,7.70263,7.30914,6.56762,7.68594,5.83373,10.60698,6.98393,8.12891
CT, Tolland County ,3.65329,6.4779,7.02435,6.19856,5.45308,5.41796,2.01404,3.33961,5.93734,4.59529,5.87414,9.79797,3.94721,7.24251,6.58944,3.95559
CT, Windham County ,8.24289,5.461,10.80322,2.66304,8.74768,6.05348,4.28163,2.55877,13.5722,3.38662,4.2161,12.66624,10.16992,11.04803,5.13176,13.72036
GA, Appling County ,0,0,5.71363,5.63952,11.27396,5.62778,0,0,5.51481,0,0,0,5.44099,16.34788,5.41829,5.42388
GA, Atkinson County ,0,13.08729,0,12.51564,0,12.35178,0,0,0,0,11.96172,0,24.22774,12.10654,0,11.97605
GA, Bacon County ,0,29.60624,9.90001,0,0,0,0,0,0,0,18.04891,0,8.93815,0,17.83644,26.59339
GA, Baker County ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA, Baldwin County ,4.47588,4.46788,6.63673,6.60313,6.52642,2.15964,10.74968,4.22511,6.26894,4.24746,2.18847,11.08205,4.30256,8.6687,6.54465,4.40228
GA, Banks County ,0,0,6.45786,6.31473,6.15385,5.99413,0,0,5.5701,0,5.43242,0,0,5.46478,5.46926,10.82954
GA, Barrow County ,2.14961,10.37969,0,1.91377,9.08562,1.72744,8.14399,1.54416,5.93807,4.3765,4.30453,7.15717,9.97705,2.80407,1.3702,2.66287
GA, Bartow County ,2.60396,2.5005,6.01641,5.8322,3.41553,2.21401,6.45279,4.17912,3.04832,2.00387,0.99865,2.99112,5.97086,7.90467,4.91763,3.90118
GA, Ben Hill County ,0,11.55068,0,0,0,0,11.41227,0,5.65771,5.68796,11.33915,5.6899,0,5.74152,0,5.76236
GA, Berrien County ,6.14704,6.10054,5.99844,5.87648,5.74746,5.63857,0,10.9559,0,0,0,10.32152,10.43841,5.25707,10.64396,5.27259
GA, Bibb County ,6.49954,6.51262,7.14615,5.85568,7.78417,1.94801,7.11928,5.83332,4.53415,4.51165,7.71273,5.13541,5.76225,3.23486,9.09599,3.25648
