('Alamosa-Colorado', 'PM2.5', [32.0, 42.0, 56.0, 66.0, 46.0, 32.0, 88.0, 38.0, 57.0, 58.0, 33.0, 52.0, 67.0, 64.0, 69.0, 62.0, 50.0, 54.0, 52.0, 33.0, 55.0])
('Blount-Tennessee', 'PM2.5', [111.0, 130.0, 125.0, 135.0, 117.0, 107.0, 143.0, 121.0, 109.0, 132.0, 129.0, 111.0, 100.0, 105.0, 102.0, 111.0, 85.0, 90.0, 98.0, 102.0, 89.0])
('Brewster-Texas', 'PM2.5', [75.0, 62.0, 76.0, 66.0, 54.0, 59.0, 68.0, 59.0, 77.0, 72.0, 120.0, 92.0, 68.0, 68.0, 65.0, 71.0, 66.0, 67.0, 55.0, 76.0, 55.0])
('Cochise-Arizona', 'PM2.5', [59.0, 48.0, 55.0, 35.0, 60.0, 59.0, 58.0, 45.0, 37.0, 56.0, 73.0, 43.0, 84.0, 89.0, 48.0, 58.0, 56.0, 83.0, 86.0, 73.0, 87.0])
('Coconino-Arizona', 'PM2.5', [29.0, 41.0, 57.0, 58.0, 55.0, 56.0, 45.0, 43.0, 52.0, 69.0, 50.0, 52.0, 80.0, 75.0, 53.0, 69.0, 69.0, 79.0, 58.0, 93.0, 58.0])
('Culberson-Texas', 'PM2.5', [58.0, 61.0, 61.0, 57.0, 62.0, 53.0, 80.0, 51.0, 71.0, 55.0, 74.0, 140.0, 58.0, 66.0, 152.0, 112.0, 72.0, 76.0, 54.0, 59.0, 69.0])
('Del Norte-California', 'PM2.5', [59.0, 61.0, 55.0, 67.0, 102.0, 62.0, 58.0, 59.0, 56.0, 71.0, 52.0, 163.0, 53.0, 50.0, 51.0, 43.0, 42.0, 43.0, 77.0, 49.0, 68.0])
('Denali -Alaska', 'PM2.5', [25.0, 18.0, 62.0, 60.0, 25.0, 48.0, 38.0, 22.0, 28.0, 101.0, 18.0, 65.0, 106.0, 54.0, 37.0, 24.0, 37.0, 92.0, 38.0, 25.0, 39.0])
('District of Columbia-District Of Columbia', 'PM2.5', [103.0, 99.0, 85.0, 120.0, 133.0, 151.0, 125.0, 148.0, 124.0, 107.0, 126.0, 110.0, 117.0, 134.0, 145.0, 153.0, 122.0, 115.0, 123.0, 128.0, 97.0])
('Elko-Nevada', 'PM2.5', [41.0, 53.0, 63.0, 30.0, 68.0, 39.0, 63.0, 48.0, 67.0, 26.0, 40.0, 89.0, 61.0, 53.0, 70.0, 48.0, 46.0, 45.0, 62.0, 79.0, 55.0])
('Flathead-Montana', 'PM2.5', [53.0, 60.0, 74.0, 76.0, 61.0, 64.0, 73.0, 66.0, 55.0, 55.0, 128.0, 126.0, 132.0, 139.0, 66.0, 85.0, 59.0, 67.0, 66.0, 115.0, 57.0])
('Garfield-Utah', 'PM2.5', [38.0, 36.0, 37.0, 32.0, 22.0, 53.0, 38.0, 30.0, 60.0, 80.0, 53.0, 34.0, 53.0, 58.0, 48.0, 38.0, 26.0, 46.0, 32.0, 60.0, 62.0])
('Gila-Arizona', 'PM2.5', [47.0, 92.0, 55.0, 45.0, 55.0, 72.0, 52.0, 55.0, 55.0, 46.0, 59.0, 54.0, 72.0, 72.0, 54.0, 76.0, 68.0, 78.0, 67.0, 55.0, 53.0])
('Larimer-Colorado', 'PM2.5', [39.0, 54.0, 58.0, 37.0, 33.0, 34.0, 47.0, 35.0, 35.0, 26.0, 45.0, 29.0, 54.0, 41.0, 52.0, 48.0, 25.0, 36.0, 42.0, 51.0, 60.0])
