('Ada-Idaho', 'CO', [95.0, 92.0, 87.0, 103.0, 93.0, 87.0, 74.0, 87.0, 56.0, 86.0, 44.0, 65.0, 36.0, 38.0, 42.0, 38.0, 30.0, 28.0, 24.0, 19.0, 33.0])
('Adams-Colorado', 'CO', [120.0, 81.0, 86.0, 70.0, 89.0, 72.0, 70.0, 63.0, 44.0, 56.0, 42.0, 49.0, 34.0, 39.0, 32.0, 41.0, 33.0, 28.0, 30.0, 26.0, 35.0])
('Alameda-California', 'CO', [62.0, 81.0, 67.0, 74.0, 52.0, 55.0, 62.0, 43.0, 44.0, 41.0, 52.0, 58.0, 38.0, 45.0, 57.0, 50.0, 30.0, 27.0, 20.0, 20.0, 19.0])
('Alexandria City-Virginia', 'CO', [86.0, 85.0, 62.0, 47.0, 47.0, 55.0, 51.0, 49.0, 50.0, 42.0, 40.0, 45.0, 35.0, 30.0, 30.0, 34.0, 23.0, 19.0, 22.0, 18.0, 15.0])
('Allen-Indiana', 'CO', [82.0, 65.0, 58.0, 57.0, 53.0, 11.0, 57.0, 61.0, 32.0, 78.0, 38.0, 43.0, 45.0, 33.0, 41.0, 35.0, 42.0, 27.0, 27.0, 22.0, 33.0])
('Anchorage -Alaska', 'CO', [148.0, 176.0, 159.0, 135.0, 125.0, 116.0, 131.0, 98.0, 126.0, 79.0, 101.0, 111.0, 78.0, 106.0, 71.0, 89.0, 87.0, 63.0, 71.0, 61.0, 70.0])
('Beaver-Pennsylvania', 'CO', [36.0, 45.0, 49.0, 38.0, 35.0, 25.0, 30.0, 30.0, 26.0, 23.0, 17.0, 19.0, 14.0, 23.0, 20.0, 16.0, 15.0, 17.0, 18.0, 17.0, 18.0])
('Bergen-New Jersey', 'CO', [97.0, 109.0, 98.0, 88.0, 52.0, 75.0, 77.0, 82.0, 47.0, 82.0, 57.0, 55.0, 49.0, 41.0, 43.0, 30.0, 33.0, 32.0, 25.0, 20.0, 20.0])
('Berks-Pennsylvania', 'CO', [78.0, 70.0, 92.0, 56.0, 53.0, 45.0, 79.0, 52.0, 42.0, 57.0, 40.0, 40.0, 26.0, 25.0, 28.0, 25.0, 24.0, 22.0, 16.0, 8.0, 11.0])
('Bernalillo-New Mexico', 'CO', [181.0, 186.0, 120.0, 125.0, 95.0, 96.0, 82.0, 97.0, 89.0, 75.0, 69.0, 56.0, 49.0, 49.0, 45.0, 42.0, 47.0, 49.0, 34.0, 41.0, 47.0])
('Bexar-Texas', 'CO', [72.0, 74.0, 66.0, 51.0, 77.0, 83.0, 49.0, 51.0, 72.0, 59.0, 53.0, 54.0, 40.0, 41.0, 33.0, 33.0, 26.0, 32.0, 34.0, 19.0, 31.0])
